Product_ID|Price|Location|Shipping|Product_desc|In_Stock|ref_link|Product_image
188|$9,871|Bosnia and Herzegovina|$42.34|enim nec tempus scelerisque, lorem ipsum sodales purus,|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
106|$8,949|El Salvador|$90.46|Phasellus vitae|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5|$7,673|Zambia|$46.38|Suspendisse aliquet,|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
15|$6,029|Senegal|$81.61|mi, ac|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
112|$5,608|Afghanistan|$59.22|dictum ultricies ligula. Nullam enim. Sed nulla ante, iaculis|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
164|$9,407|Tuvalu|$84.59|nec ligula|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
2|$9,464|Northern Mariana Islands|$98.86|quis, pede. Praesent eu dui.|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
1|$6,556|Sri Lanka|$23.57|fringilla euismod enim. Etiam|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
57|$9,004|Serbia|$98.58|sit amet metus. Aliquam erat volutpat. Nulla facilisis.|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
93|$8,809|French Southern Territories|$31.37|ut mi. Duis risus odio,|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
200|$6,466|Guatemala|$17.05|Curabitur massa.|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
87|$6,095|Afghanistan|$9.55|Donec luctus aliquet odio. Etiam ligula tortor, dictum eu, placerat|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
3|$8,809|Belgium|$65.40|dui, nec|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
66|$8,391|Liberia|$78.15|vehicula aliquet libero. Integer|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
113|$5,593|Malta|$34.84|arcu. Vivamus sit amet risus. Donec|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
55|$8,947|Israel|$67.92|In mi pede, nonummy ut, molestie in, tempus eu,|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
94|$8,585|Cameroon|$6.10|eleifend, nunc risus varius|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
107|$6,596|Cuba|$45.43|Donec non justo. Proin non massa|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
33|$7,803|Aruba|$70.91|risus odio, auctor vitae,|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
57|$9,783|Åland Islands|$48.72|ut aliquam iaculis, lacus pede sagittis|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
118|$9,768|Somalia|$88.73|massa rutrum magna. Cras convallis convallis dolor. Quisque tincidunt|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
125|$9,021|Zimbabwe|$90.45|Proin ultrices. Duis volutpat nunc|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
15|$8,279|Taiwan|$2.81|Vivamus non lorem vitae odio sagittis semper. Nam tempor|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
197|$5,528|Christmas Island|$85.66|quis|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
53|$6,123|Togo|$81.92|eleifend non, dapibus rutrum, justo. Praesent luctus.|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
133|$5,528|Bahamas|$7.13|et magnis dis|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
196|$7,053|Monaco|$69.66|ut, nulla. Cras|True|google.com|https://i.imgur.com/Nm2eU3C.png
41|$9,628|Egypt|$77.59|vel sapien imperdiet ornare.|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
160|$8,473|Algeria|$7.42|mi. Aliquam gravida mauris ut|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
65|$7,916|Egypt|$74.34|non nisi. Aenean eget|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
18|$7,089|Dominica|$28.65|leo.|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
40|$5,197|Croatia|$3.51|bibendum ullamcorper. Duis cursus, diam at|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
51|$5,291|Jamaica|$75.20|Nullam nisl.|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
12|$7,484|Slovenia|$35.00|iaculis odio. Nam interdum enim non nisi.|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
174|$8,242|United States Minor Outlying Islands|$85.46|quam. Curabitur vel lectus. Cum sociis|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
55|$5,421|Bangladesh|$16.22|tempus risus. Donec egestas.|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
113|$8,420|Venezuela|$83.30|semper auctor. Mauris vel turpis. Aliquam adipiscing lobortis risus.|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
164|$7,367|Gabon|$63.86|imperdiet nec, leo. Morbi neque tellus, imperdiet non, vestibulum|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
167|$6,261|Laos|$90.65|scelerisque, lorem ipsum sodales purus, in|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
145|$8,478|Zimbabwe|$13.22|viverra. Donec tempus, lorem fringilla ornare placerat, orci lacus|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
112|$8,129|Saint Lucia|$44.39|diam nunc, ullamcorper eu, euismod ac, fermentum|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
91|$7,204|Brazil|$97.61|sit amet, consectetuer adipiscing|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
199|$7,087|Singapore|$41.93|Mauris blandit enim consequat purus. Maecenas libero est,|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
53|$5,604|Switzerland|$83.44|penatibus et|False|google.com|https://i.imgur.com/Nm2eU3C.png
132|$9,641|Algeria|$74.80|cursus in, hendrerit consectetuer, cursus et,|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
42|$7,111|Bosnia and Herzegovina|$10.14|cursus purus.|True|google.com|https://i.imgur.com/Nm2eU3C.png
130|$6,285|Central African Republic|$41.52|Pellentesque ut ipsum ac mi eleifend|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
42|$6,060|Montenegro|$46.10|lectus sit amet luctus vulputate, nisi|False|google.com|https://i.imgur.com/Nm2eU3C.png
197|$5,634|Portugal|$17.76|nascetur ridiculus mus. Proin vel nisl. Quisque fringilla euismod enim.|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
129|$9,398|Reunion|$0.93|mauris.|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
153|$8,171|Guadeloupe|$63.08|tempus|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
179|$5,780|Namibia|$94.89|risus odio,|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
103|$5,695|Faroe Islands|$65.16|eleifend nec, malesuada ut, sem. Nulla interdum. Curabitur|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
97|$8,909|Egypt|$86.81|Sed neque. Sed eget|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
56|$5,409|Mauritius|$78.48|eros turpis non|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
33|$7,674|Bosnia and Herzegovina|$74.41|faucibus ut, nulla. Cras eu tellus eu augue porttitor|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
28|$7,261|South Africa|$59.09|risus. Nulla|False|google.com|https://i.imgur.com/Nm2eU3C.png
159|$8,697|Jordan|$20.45|Morbi vehicula. Pellentesque tincidunt tempus risus. Donec egestas.|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
121|$5,715|Pakistan|$41.00|tincidunt pede ac urna. Ut tincidunt vehicula|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
169|$8,145|Czech Republic|$68.18|a neque. Nullam ut nisi a odio semper cursus. Integer|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
129|$8,850|Macao|$89.07|parturient montes, nascetur|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
112|$8,537|Bolivia|$95.09|amet, consectetuer adipiscing elit. Etiam laoreet, libero et|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
51|$9,258|Uganda|$20.42|Mauris ut quam vel sapien imperdiet ornare.|True|google.com|https://i.imgur.com/Nm2eU3C.png
45|$8,125|Guyana|$10.16|Nullam nisl. Maecenas malesuada|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
57|$9,420|Montenegro|$25.13|sit|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
175|$5,470|Haiti|$79.24|conubia|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
124|$6,044|Saint Martin|$39.80|vel est tempor bibendum. Donec felis orci, adipiscing non, luctus|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
163|$6,864|Grenada|$25.66|fringilla purus mauris a|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
64|$8,564|Luxembourg|$50.24|interdum enim non nisi. Aenean|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
126|$5,278|Saint Martin|$24.77|non, feugiat nec, diam.|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
115|$9,272|Bonaire, Sint Eustatius and Saba|$55.38|ipsum nunc id enim. Curabitur|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
37|$9,890|Spain|$12.55|per conubia nostra, per inceptos hymenaeos.|False|google.com|https://i.imgur.com/Nm2eU3C.png
101|$5,429|Malawi|$16.75|Aliquam fringilla cursus|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
77|$8,529|Malaysia|$20.93|Nulla|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
109|$7,544|Zimbabwe|$67.30|cursus et, magna. Praesent interdum ligula eu enim. Etiam imperdiet|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
124|$5,595|Antarctica|$81.59|Vestibulum ut eros non|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
191|$8,443|Djibouti|$46.57|lorem vitae odio sagittis|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
44|$6,423|Gambia|$86.91|nunc. In at pede. Cras vulputate|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
13|$8,969|Colombia|$53.04|egestas a, scelerisque sed, sapien. Nunc pulvinar arcu et pede.|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
54|$8,056|Laos|$2.99|nisi|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
78|$7,268|Zambia|$9.47|parturient montes, nascetur ridiculus mus. Aenean eget magna.|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
135|$8,430|Tunisia|$84.80|magna, malesuada vel,|True|google.com|https://i.imgur.com/Nm2eU3C.png
51|$5,656|Saint Martin|$23.55|ornare, libero at auctor|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
167|$6,334|Dominican Republic|$73.80|eget, ipsum. Donec sollicitudin adipiscing ligula. Aenean|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
158|$9,969|Fiji|$5.35|sed leo. Cras vehicula|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
88|$6,667|Jersey|$5.93|In faucibus. Morbi vehicula. Pellentesque tincidunt tempus risus.|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
196|$7,019|Virgin Islands, United States|$58.54|Vivamus nibh dolor, nonummy ac,|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
118|$6,287|Guyana|$10.57|Vestibulum ante ipsum primis in|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
71|$8,867|Djibouti|$2.37|non, lobortis quis, pede.|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
62|$8,374|Croatia|$47.09|Aenean eget metus. In nec orci. Donec nibh. Quisque nonummy|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
108|$5,528|Bahrain|$60.28|nonummy ut, molestie in,|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
163|$9,057|New Caledonia|$41.46|mattis semper, dui lectus|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
161|$7,068|Libya|$52.02|nec, cursus a, enim. Suspendisse aliquet, sem ut cursus luctus,|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
198|$6,995|Saint Martin|$84.08|feugiat tellus lorem eu metus.|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
10|$7,406|Chile|$42.75|magna.|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
19|$9,017|Martinique|$8.81|vitae risus. Duis a|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
4|$7,106|Netherlands|$65.48|lacinia orci, consectetuer|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
58|$6,254|United States Minor Outlying Islands|$60.61|Cras interdum. Nunc sollicitudin commodo|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
81|$6,585|Morocco|$89.48|fames ac turpis egestas. Aliquam|True|google.com|https://i.imgur.com/Nm2eU3C.png
39|$7,497|Japan|$20.17|tellus|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
44|$7,957|Lithuania|$16.58|augue malesuada|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
66|$8,562|Isle of Man|$66.60|nascetur ridiculus mus. Aenean eget magna. Suspendisse tristique neque venenatis|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
120|$7,744|Greenland|$56.12|adipiscing elit. Curabitur sed tortor. Integer aliquam adipiscing|True|google.com|https://i.imgur.com/Nm2eU3C.png
60|$7,271|Kiribati|$23.30|odio. Phasellus at augue id ante|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
89|$5,675|Guatemala|$48.95|lacinia. Sed congue, elit sed consequat|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
9|$6,309|Israel|$9.15|Aliquam tincidunt, nunc ac mattis ornare, lectus ante|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
142|$5,704|Burkina Faso|$20.08|Aenean massa. Integer|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
67|$7,347|Malaysia|$47.44|sodales at, velit. Pellentesque ultricies dignissim lacus. Aliquam rutrum|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
91|$7,263|Bhutan|$14.05|non enim commodo hendrerit. Donec porttitor|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
7|$8,175|Malawi|$37.06|mauris|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
198|$8,624|United Arab Emirates|$68.64|id, erat. Etiam vestibulum massa rutrum magna. Cras|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
151|$6,942|South Georgia and The South Sandwich Islands|$48.01|eu dui. Cum sociis|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
196|$9,393|Kuwait|$16.11|purus, in molestie tortor nibh sit amet orci. Ut sagittis|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
149|$8,196|Taiwan|$11.05|quis, pede. Praesent eu dui. Cum sociis natoque penatibus|True|google.com|https://i.imgur.com/Nm2eU3C.png
167|$9,094|Mauritius|$80.08|Nulla|True|google.com|https://i.imgur.com/Nm2eU3C.png
32|$8,863|Côte D'Ivoire (Ivory Coast)|$68.25|sit amet luctus vulputate, nisi sem|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
161|$9,788|Eritrea|$20.83|auctor|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
87|$7,396|Colombia|$97.29|mollis dui, in sodales elit erat|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
194|$9,508|Tuvalu|$39.42|dolor, tempus non, lacinia|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
106|$9,730|France|$40.98|Vivamus euismod urna. Nullam lobortis quam a|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
106|$9,024|Kyrgyzstan|$94.45|arcu vel quam dignissim pharetra. Nam|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
132|$7,686|Haiti|$91.67|auctor non, feugiat|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
135|$7,725|French Guiana|$47.44|libero lacus, varius et, euismod et,|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
41|$5,851|Antarctica|$76.48|lorem ac risus.|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
80|$6,741|Trinidad and Tobago|$84.93|vulputate eu, odio. Phasellus|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
50|$5,723|Lesotho|$95.57|Cras convallis convallis|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
33|$8,517|Oman|$80.29|metus. Aliquam erat volutpat. Nulla|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
16|$7,804|Uganda|$91.60|nec tempus scelerisque, lorem ipsum sodales purus,|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
187|$7,903|Kiribati|$67.97|at, egestas a, scelerisque sed,|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
149|$5,305|Senegal|$47.86|eget, volutpat ornare, facilisis eget, ipsum. Donec sollicitudin|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
81|$5,324|Liechtenstein|$66.97|ipsum|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
11|$7,802|Rwanda|$21.52|vitae, sodales at, velit. Pellentesque ultricies dignissim lacus.|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
198|$6,992|Argentina|$81.71|odio. Etiam ligula tortor, dictum eu,|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
135|$8,955|Mauritania|$45.23|purus. Duis elementum, dui quis accumsan convallis, ante lectus|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
111|$5,526|Slovakia|$13.08|tellus lorem eu metus.|True|google.com|https://i.imgur.com/Nm2eU3C.png
143|$9,579|Tokelau|$47.53|enim nec tempus scelerisque, lorem ipsum|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
186|$5,056|French Guiana|$18.13|sollicitudin adipiscing ligula. Aenean gravida nunc sed pede. Cum sociis|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
115|$7,875|Northern Mariana Islands|$93.31|lectus. Cum sociis|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
165|$9,553|Jamaica|$71.93|et libero. Proin mi. Aliquam gravida mauris ut mi.|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
101|$7,163|Isle of Man|$70.96|risus odio, auctor vitae, aliquet nec, imperdiet nec, leo.|False|google.com|https://i.imgur.com/Nm2eU3C.png
115|$7,822|Puerto Rico|$40.81|Nunc ut erat. Sed nunc est,|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
177|$7,211|Brazil|$96.53|nec, imperdiet nec, leo. Morbi neque tellus, imperdiet non,|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
197|$9,013|Nauru|$97.45|sem eget massa. Suspendisse eleifend.|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
108|$5,334|Marshall Islands|$17.26|libero est,|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
59|$6,111|Malta|$12.94|leo. Morbi neque tellus,|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
191|$5,599|Ireland|$99.04|dui, nec tempus mauris erat eget ipsum. Suspendisse sagittis.|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
35|$9,045|American Samoa|$94.06|hendrerit consectetuer, cursus et, magna. Praesent interdum ligula eu|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
20|$8,656|Bouvet Island|$6.07|Donec tempor, est ac mattis|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
100|$9,718|Central African Republic|$96.07|vel, vulputate eu, odio. Phasellus at|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
29|$7,490|Cayman Islands|$49.68|eu elit. Nulla facilisi. Sed neque. Sed eget|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
38|$9,112|Macao|$62.19|et magnis dis parturient montes, nascetur|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
58|$7,838|Faroe Islands|$86.77|vel, venenatis vel, faucibus id, libero. Donec consectetuer mauris id|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
184|$8,934|Australia|$87.28|quis diam. Pellentesque habitant morbi tristique senectus et|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
23|$7,669|Taiwan|$61.51|Fusce mollis. Duis sit amet diam eu dolor egestas rhoncus.|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
55|$7,782|Bahamas|$15.25|lobortis risus. In mi pede, nonummy ut, molestie in, tempus|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
170|$6,373|Azerbaijan|$87.22|erat volutpat. Nulla dignissim. Maecenas ornare egestas ligula. Nullam|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
111|$6,090|Guam|$72.66|blandit enim consequat purus. Maecenas libero est, congue a, aliquet|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2|$8,915|Nicaragua|$66.12|arcu. Sed et libero. Proin mi. Aliquam|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
66|$5,747|American Samoa|$3.42|Sed neque. Sed eget lacus. Mauris non dui|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
147|$6,673|Montserrat|$47.45|lacus. Etiam bibendum fermentum metus. Aenean sed|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
54|$5,300|Somalia|$58.14|justo. Praesent luctus. Curabitur egestas nunc sed libero.|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
172|$9,013|Eritrea|$30.24|a odio semper cursus. Integer mollis.|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
161|$7,298|Taiwan|$30.20|rhoncus id, mollis|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
183|$8,184|Myanmar|$36.19|nec, cursus a, enim. Suspendisse aliquet,|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
3|$5,389|Haiti|$78.75|iaculis aliquet|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
44|$9,416|Kazakhstan|$16.46|dignissim.|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
131|$5,901|Belarus|$72.79|tincidunt tempus risus. Donec egestas. Duis|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
