,productname,productlink,price,stockinfo,country
2162,"Nokia 4.2 Preto - 5.71"" 32GB 3GB RAM Octa-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/nokia-4-2-preto-smartphone-5-71-32gb-3gb-ram-octa-core-dual-sim,179.0,,Portugal
2163,"Alcatel 3 2019 Preto - 5.9"" 32GB 3GB RAM Octa-Core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/alcatel-3-2019-preto-smartphone-5-9-32gb-3gb-ram-octa-core-dual-sim,119.0,,Portugal
2164,"Alcatel 3 2019 Azul - 5.9"" 32GB 3GB RAM Octa-Core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/alcatel-3-2019-azul-smartphone-5-9-32gb-3gb-ram-octa-core-dual-sim,119.0,,Portugal
2165,"Alcatel 1S 2019 Azul - 5.5"" 32GB 3GB RAM Octa-Core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/alcatel-1s-2019-azul-smartphone-5-5-32gb-3gb-ram-octa-core-dual-sim,89.0,,Portugal
2166,"Wiko Y60 Dourado - 5.45"" 1GB RAM 16GB Quad-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y60-dourado-smartphone-5-45-1gb-ram-16gb-quad-core-dual-sim,99.0,,Portugal
2167,"Wiko Y60 Azul Turquesa - 5.45"" 1GB RAM 16GB Quad-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y60-azul-turquesa-smartphone-5-45-1gb-ram-16gb-quad-core-dual-sim,99.0,,Portugal
2168,"Wiko Y60 Azul Escuro - 5.45"" 1GB RAM 16GB Quad-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y60-azul-escuro-smartphone-5-45-1gb-ram-16gb-quad-core-dual-sim,99.0,,Portugal
2169,"Wiko View 3 Pro Azul - 6.3"" 6GB RAM 128GB Octa-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-view-3-pro-azul-smartphone-6-3-6gb-ram-128gb-octa-core-dual-sim,299.0,,Portugal
2170,"Wiko View 3 Pro Azul - 6.3"" 4GB RAM 64GB Octa-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-view-3-pro-azul-smartphone-6-3-4gb-ram-64gb-octa-core-dual-sim,249.0,,Portugal
2171,"Wiko View 3 Azul - 6.26"" 3GB RAM 64GB Octa-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-view-3-azul-smartphone-6-26-3gb-ram-64gb-octa-core-dual-sim,189.0,,Portugal
2172,"Wiko View 3 Lite Azul - 6.09"" 2GB RAM 32GB Octa-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-view-3-lite-azul-smartphone-6-09-2gb-ram-32gb-octa-core-dual-sim,159.0,,Portugal
2173,"Wiko View 3 Lite Dourado - 6.09"" 2GB RAM 32GB Octa-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-view-3-lite-dourado-smartphone-6-09-2gb-ram-32gb-octa-core-dual-sim,159.0,,Portugal
2174,"Wiko Y80 Dourado - 5.99"" 2GB RAM 32GB Octa-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y80-dourado-smartphone-5-99-2gb-ram-32gb-octa-core-dual-sim,139.0,,Portugal
2175,"Wiko Y80 Bleen - 5.99"" 2GB RAM 32GB Octa-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y80-bleen-smartphone-5-99-2gb-ram-32gb-octa-core-dual-sim,129.0,,Portugal
2176,"Wiko Y80 Azul Escuro - 5.99"" 2GB RAM 32GB Octa-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y80-azul-escuro-smartphone-5-99-2gb-ram-32gb-octa-core-dual-sim,139.0,,Portugal
2177,"Wiko Y80 Dourado - 5.99"" 2GB RAM 16GB Octa-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y80-dourado-smartphone-5-99-2gb-ram-16gb-octa-core-dual-sim,119.9,,Portugal
2178,"Wiko Y80 Bleen - 5.99"" 2GB RAM 16GB Octa-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y80-bleen-smartphone-5-99-2gb-ram-16gb-octa-core-dual-sim,119.9,,Portugal
2179,"Wiko Y80 Azul- 5.99"" 2GB RAM 16GB Octa-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y80-azul-smartphone-5-99-2gb-ram-16gb-octa-core-dual-sim,119.9,,Portugal
2180,"Wiko Y50 Dourado - 5"" 1GB RAM 16GB Quad-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y50-dourado-smartphone-5-1gb-ram-16gb-quad-core-dual-sim,79.0,,Portugal
2181,"Wiko Y50 Cinzento - 5"" 1GB RAM 16GB Quad-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y50-cinzento-smartphone-5-1gb-ram-16gb-quad-core-dual-sim,79.0,,Portugal
2182,"Wiko Y50 Azul - 5"" 1GB RAM 16GB Quad-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y50-azul-smartphone-5-1gb-ram-16gb-quad-core-dual-sim,79.0,,Portugal
2183,"Wiko Y70 Dourado - 5.99"" 1GB RAM 16GB Quad-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y70-dourado-smartphone-5-99-1gb-ram-16gb-quad-core-dual-sim,109.0,,Portugal
2184,"Wiko Y70 Azul - 5.99"" 1GB RAM 16GB Quad-core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-y70-azul-smartphone-5-99-1gb-ram-16gb-quad-core-dual-sim,109.0,,Portugal
2185,"Nokia 2.2 Preto -5.71"" | 16GB | 2GB RAM | Quad-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/nokia-2-2-preto-smartphone-5-71-16gb-2gb-ram-quad-core,99.0,,Portugal
2186,"Blackberry KEY2 LE Preto - 4.5"" | 64GB | 4GB RAM | Octa-core",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/blackberry-key2-le-preto-smartphone-4-5-64gb-4gb-ram-octa-core,399.0,,Portugal
2187,Alcatel 20.03 DualSIM Cinzento - Telemóvel,mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/alcatel-20-03-cinzento-telemovel,19.0,,Portugal
2188,"Xiaomi Redmi 7A Vermelho - 5.45""| 32GB | 2GB RAM | Octa-core",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-7a-vermelho-smartphone-5-45-32gb-2gb-ram-octa-core,139.99,,Portugal
2189,"Xiaomi Redmi 7A Preto - 5.45""| 32GB | 2GB RAM | Octa-core",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-7a-preto-smartphone-5-45-32gb-2gb-ram-octa-core,139.99,,Portugal
2190,"Xiaomi Redmi 7A Azul - 5.45""| 32GB | 2GB RAM | Octa-core",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-7a-azul-smartphone-5-45-32gb-2gb-ram-octa-core,139.99,,Portugal
2191,"Xiaomi Mi A3 Cinzento - 6.08"" | 128GB | 4GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-a3-cinzento-smartphone-6-08-128gb-4gb-ram-octa-core-dual-sim,279.0,,Portugal
2192,"Xiaomi Mi A3 Azul - 6.08"" | 128GB | 4GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-a3-azul-smartphone-6-08-128gb-4gb-ram-octa-core-dual-sim,339.99,,Portugal
2193,"Xiaomi Mi A3 Branco - 6.08"" | 128GB | 4GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-a3-branco-smartphone-6-08-128gb-4gb-ram-octa-core-dual-sim,279.0,,Portugal
2194,Wiko Riff 3 Plus Branco - Telemóvel,mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-riff-3-plus-branco-telemovel,19.9,,Portugal
2195,"Xiaomi Redmi 6 Azul - 5.45"" | 64GB | 3GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-6-azul-smartphone-5-45-64gb-3gb-ram-octa-core-dual-sim,149.0,,Portugal
2196,"Apple iPhone 11 Pro Max Cinzento Sideral - 6.5"" | 512GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-max-cinzento-sideral-smartphone-6-5-512gb-6gb-ram-a13-bionic,1679.0,,Portugal
2197,"Apple iPhone 11 Pro Max Prateado - 6.5"" | 512GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-max-prateado-smartphone-6-5-512gb-6gb-ram-a13-bionic,1679.0,,Portugal
2198,"Apple iPhone 11 Pro Max Dourado - 6.5"" | 512GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-max-dourado-smartphone-6-5-512gb-6gb-ram-a13-bionic,1679.0,,Portugal
2199,"Apple iPhone 11 Pro Max Verde Meia-Noite - 6.5"" | 512GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-max-verde-meia-noite-smartphone-6-5-512gb-6gb-ram-a13-bionic,1679.0,,Portugal
2200,"Apple iPhone 11 Pro Max Dourado - 6.5"" | 256GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-max-dourado-smartphone-6-5-256gb-6gb-ram-a13-bionic,1449.0,,Portugal
2201,"Apple iPhone 11 Pro Max Prateado - 6.5"" | 256GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-max-prateado-smartphone-6-5-256gb-6gb-ram-a13-bionic,1449.0,,Portugal
2202,"Apple iPhone 11 Pro Max Cinzento Sideral - 6.5"" | 256GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-max-cinzento-sideral-smartphone-6-5-256gb-6gb-ram-a13-bionic,1449.0,,Portugal
2203,"Apple iPhone 11 Pro Verde Meia-Noite - 5.8"" | 512GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-verde-meia-noite-smartphone-5-8-512gb-6gb-ram-a13-bionic,1579.0,,Portugal
2204,"Apple iPhone 11 Pro Dourado - 5.8"" | 512GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-dourado-smartphone-5-8-512gb-6gb-ram-a13-bionic,1579.0,,Portugal
2205,"Apple iPhone 11 Pro Prateado - 5.8"" | 512GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-prateado-smartphone-5-8-512gb-6gb-ram-a13-bionic,1579.0,,Portugal
2206,"Apple iPhone 11 Pro Cinzento Sideral - 5.8"" | 512GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-cinzento-sideral-smartphone-5-8-512gb-6gb-ram-a13-bionic,1579.0,,Portugal
2207,"Apple iPhone 11 Pro Verde Meia-Noite - 5.8"" | 256GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-verde-meia-noite-smartphone-5-8-256gb-6gb-ram-a13-bionic,1349.0,,Portugal
2208,"Apple iPhone 11 Pro Dourado - 5.8"" | 256GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-dourado-smartphone-5-8-256gb-6gb-ram-a13-bionic,1349.0,,Portugal
2209,"Apple iPhone 11 Pro Prateado - 5.8"" | 256GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-prateado-smartphone-5-8-256gb-6gb-ram-a13-bionic,1349.0,,Portugal
2210,"Apple iPhone 11 Pro Cinzento Sideral - 5.8"" | 256GB | 6GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-pro-cinzento-sideral-smartphone-5-8-256gb-6gb-ram-a13-bionic,1349.0,,Portugal
2211,"Apple iPhone 11 Vermelho - 6.1"" | 256GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-vermelho-smartphone-6-1-256gb-4gb-ram-a13-bionic,999.0,,Portugal
2212,"Apple iPhone 11 Branco - 6.1"" | 256GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-branco-smartphone-6-1-256gb-4gb-ram-a13-bionic,999.0,,Portugal
2213,"Apple iPhone 11 Roxo - 6.1"" | 256GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-roxo-smartphone-6-1-256gb-4gb-ram-a13-bionic,999.0,,Portugal
2214,"Apple iPhone 11 Amarelo - 6.1"" | 256GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-amarelo-smartphone-6-1-256gb-4gb-ram-a13-bionic,999.0,,Portugal
2215,"Apple iPhone 11 Verde - 6.1"" | 256GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-verde-smartphone-6-1-256gb-4gb-ram-a13-bionic,999.0,,Portugal
2216,"Apple iPhone 11 Preto - 6.1"" | 256GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-preto-smartphone-6-1-256gb-4gb-ram-a13-bionic,999.0,,Portugal
2217,"Apple iPhone 11 Vermelho - 6.1"" | 128GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-vermelho-smartphone-6-1-128gb-4gb-ram-a13-bionic,879.0,,Portugal
2218,"Apple iPhone 11 Branco - 6.1"" | 128GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-branco-smartphone-6-1-128gb-4gb-ram-a13-bionic,879.0,,Portugal
2219,"Apple iPhone 11 Roxo - 6.1"" | 128GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-roxo-smartphone-6-1-128gb-4gb-ram-a13-bionic,879.0,,Portugal
2220,"Apple iPhone 11 Amarelo - 6.1"" | 128GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-amarelo-smartphone-6-1-128gb-4gb-ram-a13-bionic,879.0,,Portugal
2221,"Apple iPhone 11 Verde - 6.1"" | 128GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-verde-smartphone-6-1-128gb-4gb-ram-a13-bionic,879.0,,Portugal
2222,"Apple iPhone 11 Preto - 6.1"" | 128GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-preto-smartphone-6-1-128gb-4gb-ram-a13-bionic,879.0,,Portugal
2223,"Apple iPhone 11 Amarelo - 6.1"" | 64GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-amarelo-smartphone-6-1-64gb-4gb-ram-a13-bionic,787.0,,Portugal
2224,"Apple iPhone 11 Verde - 6.1"" | 64GB | 4GB RAM | A13 Bionic",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-11-verde-smartphone-6-1-64gb-4gb-ram-a13-bionic,787.0,,Portugal
2225,"Huawei P30 Pro Rosa - 6.47"" | 128GB | 8GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/huawei-p30-pro-rosa-smartphone-6-47-128gb-8gb-ram-octa-core-dual-sim,699.0,,Portugal
2226,"Huawei P30 Pro Azul - 6.47"" | 128GB | 8GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/huawei-p30-pro-azul-smartphone-6-47-128gb-8gb-ram-octa-core-dual-sim,699.0,,Portugal
2227,"Alcatel 1V 2019 Preto- 5.5"" | 16GB | 1GB RAM | Octa-Core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/alcatel-1v-2019-preto-smartphone-5-5-16gb-1gb-ram-octa-core-dual-sim,76.0,,Portugal
2228,"Alcatel 1S 2019 Dourado - 5.5"" 64GB 4GB RAM Octa-Core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/alcatel-1s-2019-dourado-smartphone-5-5-64gb-4gb-ram-octa-core-dual-sim,125.0,,Portugal
2229,"Alcatel 1S 2019 Preto - 5.5"" 64GB 4GB RAM Octa-Core DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/alcatel-1s-2019-preto-smartphone-5-5-64gb-4gb-ram-octa-core-dual-sim,125.0,,Portugal
2230,"Apple iPhone 8 Plus Dourado - 5.5"" | 128GB | 3GB RAM | Hexa-core",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-8-plus-dourado-smartphone-5-5-128gb-3gb-ram-hexa-core,719.0,,Portugal
2231,"Apple iPhone 8 Plus Prateado - 5.5"" | 128GB | 3GB RAM | Hexa-core",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-8-plus-prateado-smartphone-5-5-128gb-3gb-ram-hexa-core,719.0,,Portugal
2232,"Apple iPhone 8 Plus Cinzento Sideral - 5.5"" | 128GB | 3GB RAM | Hexa-core",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-8-plus-cinzento-sideral-smartphone-5-5-128gb-3gb-ram-hexa-core,719.0,,Portugal
2233,"Apple iPhone 8 Dourado - 4.7"" | 128GB | 2GB RAM | Hexa-core",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-8-dourado-smartphone-4-7-128gb-2gb-ram-hexa-core,599.0,,Portugal
2234,"Apple iPhone 8 Prateado - 4.7"" | 128GB | 2GB RAM | Hexa-core",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-8-prateado-smartphone-4-7-128gb-2gb-ram-hexa-core,599.0,,Portugal
2235,"Apple iPhone 8 Cinzento Sideral - 4.7"" | 128GB | 2GB RAM | Hexa-core",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/apple-iphone-8-cinzento-sideral-smartphone-4-7-128gb-2gb-ram-hexa-core,599.0,,Portugal
2236,"Xiaomi Redmi Note 8 Pro Preto - 6.53"" | 128GB | 6GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-note-8-pro-preto-smartphone-6-53-128gb-6gb-ram-octa-core-dual-sim,329.0,,Portugal
2237,Wiko Lubi5 Plus Preto - Telemóvel | DualSIM,mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/wiko-lubi5-plus-preto-telemovel,16.9,,Portugal
2238,"Xiaomi Redmi Note 8 Pro Preto - 6.53"" | 64GB | 6GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-note-8-pro-preto-smartphone-6-53-64gb-6gb-ram-octa-core-dual-sim,289.0,,Portugal
2239,"Xiaomi Mi 9T Pro Preto - 6.39"" | 64GB | 6GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-9t-pro-preto-smartphone-6-39-64gb-6gb-ram-octa-core-dual-sim,489.0,,Portugal
2240,"Xiaomi Mi 9T Pro Vermelho - 6.39"" | 64GB | 6GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-9t-pro-vermelho-smartphone-6-39-64gb-6gb-ram-octa-core-dual-sim,489.0,,Portugal
2241,"Xiaomi Mi 9T Pro Preto - 6.39"" | 128GB | 6GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-9t-pro-preto-smartphone-6-39-128gb-6gb-ram-octa-core-dual-sim,559.0,,Portugal
2242,"Xiaomi Mi Note 10 Branco - 6.47"" | 128GB | 6GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-note-10-branco-smartphone-6-47-128gb-6gb-ram-octa-core-dual-sim,599.0,,Portugal
2243,"Xiaomi Mi Note 10 Branco - 6.47"" | 256GB | 8GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-note-10-branco-smartphone-6-47-256gb-8gb-ram-octa-core-dual-sim,699.0,,Portugal
2244,"Xiaomi Mi Note 10 Verde - 6.47"" | 128GB | 6GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-note-10-verde-smartphone-6-47-128gb-6gb-ram-octa-core-dual-sim,599.0,,Portugal
2245,"Xiaomi Mi Note 10 Verde - 6.47"" | 256GB | 8GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-note-10-verde-smartphone-6-47-256gb-8gb-ram-octa-core-dual-sim,699.0,,Portugal
2246,"Xiaomi Mi Note 10 Preto - 6.47"" | 128GB | 6GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-note-10-preto-smartphone-6-47-128gb-6gb-ram-octa-core-dual-sim,599.0,,Portugal
2247,"Xiaomi Mi Note 10 Preto - 6.47"" | 256GB | 8GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-note-10-preto-smartphone-6-47-256gb-8gb-ram-octa-core-dual-sim,699.0,,Portugal
2248,"Xiaomi Mi 9 Lite Azul - 6.39"" | 128GB | 6GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-mi-9-lite-azul-smartphone-6-39-128gb-6gb-ram-octa-core-dual-sim,389.0,,Portugal
2249,"Xiaomi Redmi 8 Preto - 6.22"" | 64GB | 4GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-8-preto-smartphone-6-22-64gb-4gb-ram-octa-core-dual-sim,239.0,,Portugal
2250,"Xiaomi Redmi 8 Azul - 6.22"" | 64GB | 4GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-8-azul-smartphone-6-22-64gb-4gb-ram-octa-core-dual-sim,239.0,,Portugal
2251,"Xiaomi Redmi 8 Preto - 6.22"" | 32GB | 3GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-8-preto-smartphone-6-22-32gb-3gb-ram-octa-core-dual-sim,199.0,,Portugal
2252,"Xiaomi Redmi 8 Azul - 6.22"" | 32GB | 3GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-8-azul-smartphone-6-22-32gb-3gb-ram-octa-core-dual-sim,199.0,,Portugal
2253,"Xiaomi Redmi Note 8 Pro Azul - 6.53"" | 64GB | 6GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-note-8-pro-azul-smartphone-6-53-64gb-6gb-ram-octa-core-dual-sim,289.0,,Portugal
2254,Maxcom Comfort MM426 Senior Phone Preto - Telemóvel,mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/maxcom-comfort-mm426-senior-phone-preto-telemovel,26.9,,Portugal
2255,"Xiaomi Redmi Note 8T Branco - 6.3"" | 64GB | 4GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-note-8t-branco-smartphone-6-3-64gb-4gb-ram-octa-core-dual-sim,239.0,,Portugal
2256,"Xiaomi Redmi Note 8T Azul - 6.3"" | 64GB | 4GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-note-8t-azul-smartphone-6-3-64gb-4gb-ram-octa-core-dual-sim,239.0,,Portugal
2257,"Xiaomi Redmi Note 8T Preto - 6.3"" | 64GB | 4GB RAM | Octa-core | DualSIM",mediamarkt.pthttps://mediamarkt.pt/collections/telemoveis-e-smartphones-c/products/xiaomi-redmi-note-8t-preto-smartphone-6-3-64gb-4gb-ram-octa-core-dual-sim,239.0,,Portugal
2258,APPLE IPHONE 11 - 128GB - BLACK,mediamarkt.se/sv/product/_apple-iphone-11-128gb-black-1309663.html,851.5867400000001,Produkten är inte tillgänglig i webbshoppen,Sweden
