,productname,productlink,price,stockinfo,country
2471, HUAWEI P20 Lite Dual Sim 64GB - Pink,mediamarkt.se/sv/product/_huawei-p20-lite-dual-sim-64gb-pink-1306927.html,311.80646,Produkten är inte tillgänglig i webbshoppen,Sweden
2472, APPLE iPhone SE 128 GB - Gold,mediamarkt.se/sv/product/_apple-iphone-se-128-gb-gold-1297757.html,558.21886,Produkten är inte tillgänglig i webbshoppen,Sweden
2473, CAT S31 DUAL SIM 2/16GB - BLACK,mediamarkt.se/sv/product/_cat-s31-dual-sim-2-16gb-black-1303513.html,254.94206,Produkten är inte tillgänglig i webbshoppen,Sweden
2474, SAMSUNG Galaxy A50 - Blue + Galaxy Fit E,mediamarkt.se/sv/product/_samsung-galaxy-a50-blue-galaxy-fit-e-1317229.html,378.14826,Produkten är inte tillgänglig i webbshoppen,Sweden
2475, HUAWEI P20 Dual Sim 64 GB - Black,mediamarkt.se/sv/product/_huawei-p20-dual-sim-64-gb-black-1309979.html,359.856878,Produkten är inte tillgänglig i webbshoppen,Sweden
2476, APPLE IPHONE 11 - 256GB - YELLOW,mediamarkt.se/sv/product/_apple-iphone-11-256gb-yellow-1319065.html,1051.04366,"Finns i webblager
Leveranstid ca. 2-5 arbetsdagar*
Endast 1 kvar!",Sweden
2477, SAMSUNG Galaxy A50 - White + Galaxy Fit E,mediamarkt.se/sv/product/_samsung-galaxy-a50-white-galaxy-fit-e-1317227.html,359.19346,Produkten är inte tillgänglig i webbshoppen,Sweden
2478, ASUS Zenfone 4 Selfie Pro - Sunlight Gold,mediamarkt.se/sv/product/_asus-zenfone-4-selfie-pro-sunlight-gold-1302569.html,378.811678,"Finns i webblager
Leveranstid ca. 2-5 arbetsdagar*",Sweden
2479, NOKIA 7.1 Dual Sim 64 GB - Midnattsblå glans,mediamarkt.se/sv/product/_nokia-7-1-dual-sim-64-gb-midnattsbl%C3%A5-glans-1312469.html,273.612538,Produkten är inte tillgänglig i webbshoppen,Sweden
2480, HUAWEI P SMART Z - SAPPHIRE BLUE,mediamarkt.se/sv/product/_huawei-p-smart-z-sapphire-blue-1317985.html,283.37426,"Finns i webblager
Leveranstid ca. 2-5 arbetsdagar*",Sweden
2481, HUAWEI P SMART Z - MIDNIGHT BLACK,mediamarkt.se/sv/product/_huawei-p-smart-z-midnight-black-1317984.html,283.37426,"Finns i webblager
Leveranstid ca. 2-5 arbetsdagar*
Färre än 5 kvar",Sweden
2482, XIAOMI Mi A2 Lite - Black,mediamarkt.se/sv/product/_xiaomi-mi-a2-lite-black-1315385.html,174.38416,Produkten är inte tillgänglig i webbshoppen,Sweden
2483, HUAWEI P10 Plus 128 GB - Guld,mediamarkt.se/sv/product/_huawei-p10-plus-128-gb-guld-1296407.html,426.103904,Produkten är inte tillgänglig i webbshoppen,Sweden
2484, CASPER Via A3 64GB Akıllı Telefon Metalik,mediamarkt.com.tr/tr/product/_casper-via-a3-64gb-ak%C4%B1ll%C4%B1-telefon-metalik-1184390.html,245.20664999999997,"Stoktan Hızlı Gönderi 
Acele et sadece 5 adet kaldı",Turkey
2485, XIAOMI Red Mi 6A AkıllıTelefon Gold,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-red-mi-6a-ak%C4%B1ll%C4%B1telefon-gold-1187509.html,137.86165,"Stoktan Hızlı Gönderi 
Acele et sadece 4 adet kaldı",Turkey
2486, APPLE iPhone 7 32GB Jet Black Akıllı Telefon Apple Türkiye Garantili,mediamarkt.com.tr/tr/product/_apple-iphone-7-32gb-jet-black-ak%C4%B1ll%C4%B1-telefon-apple-t%C3%BCrkiye-garantili-1176677.html,490.56665,Mağazadan teslimat için mağaza seçin,Turkey
2487, CASPER VIA G4 32GB Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_casper-v%C4%B1a-g4-32gb-ak%C4%B1ll%C4%B1-telefon-mavi-1191729.html,183.86665,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2488," SAMSUNG Galaxy A20s 6.5"" 32GB Akıllı Telefon Siyah",mediamarkt.com.tr/tr/product/_samsung-galaxy-a20s-6-5-32gb-ak%C4%B1ll%C4%B1-telefon-siyah-1204536.html,275.87665,Stoktan Hızlı Gönderi,Turkey
2489, VESTEL Venus e4 Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_vestel-venus-e4-ak%C4%B1ll%C4%B1-telefon-siyah-1187936.html,107.19165,Stoktan Hızlı Gönderi,Turkey
2490," SAMSUNG Galaxy A20s 6.5"" 32GB Akıllı Telefon Kırmızı",mediamarkt.com.tr/tr/product/_samsung-galaxy-a20s-6-5-32gb-ak%C4%B1ll%C4%B1-telefon-k%C4%B1rm%C4%B1z%C4%B1-1204538.html,275.87665,Stoktan Hızlı Gönderi,Turkey
2491, TCL PLEX 6/128GB Akıllı Telefon Opal Beyaz,mediamarkt.com.tr/tr/product/_tcl-plex-6-128gb-ak%C4%B1ll%C4%B1-telefon-opal-beyaz-1205061.html,536.57165,Mağazadan teslimat için mağaza seçin,Turkey
2492, TCL Plex 128Gb Akıllı Telefon Obsidyen Siyah,mediamarkt.com.tr/tr/product/_tcl-plex-128gb-ak%C4%B1ll%C4%B1-telefon-obsidyen-siyah-1205062.html,536.57165,"Stoktan Hızlı Gönderi 
Acele et sadece 4 adet kaldı",Turkey
2493, APPLE IPhone 11 Pro Max 64GB Akıllı Telefon Silver,mediamarkt.com.tr/tr/product/_apple-%C4%B1phone-11-pro-max-64gb-ak%C4%B1ll%C4%B1-telefon-silver-1204581.html,1840.0466499999998,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2494, HUAWEI Y7 2019 32GB Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_huawe%C4%B1-y7-2019-32gb-ak%C4%B1ll%C4%B1-telefon-mavi-1190477.html,260.54165,Stoktan Hızlı Gönderi,Turkey
2495, APPLE iPhone 11 Pro 64GB Akıllı Telefon Gold,mediamarkt.com.tr/tr/product/_apple-iphone-11-pro-64gb-ak%C4%B1ll%C4%B1-telefon-gold-1204570.html,1686.6966499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 5 adet kaldı",Turkey
2496, HUAWEI Mate 10 Lite Mavi,mediamarkt.com.tr/tr/product/_huawe%C4%B1-mate-10-lite-mavi-1178720.html,275.87665,Mağazadan teslimat için mağaza seçin,Turkey
2497, HUAWEI Mate 10 Lıte Akıllı Telefon Gold,mediamarkt.com.tr/tr/product/_huawe%C4%B1-mate-10-l%C4%B1te-ak%C4%B1ll%C4%B1-telefon-gold-1178266.html,275.87665,Mağazadan teslimat için mağaza seçin,Turkey
2498, ALCATEL Shıne Lıte Prıme 16GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_alcatel-sh%C4%B1ne-l%C4%B1te-pr%C4%B1me-16gb-ak%C4%B1ll%C4%B1-telefon-siyah-1177713.html,168.53164999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2499, HUAWEI Y5 2019 Akıllı Telefon Amber Brown,mediamarkt.com.tr/tr/product/_huawe%C4%B1-y5-2019-ak%C4%B1ll%C4%B1-telefon-amber-brown-1195459.html,168.53164999999998,Stoktan Hızlı Gönderi,Turkey
2500, ALCATEL Shine Lite Pure 16GB Akıllı Telefon Beyaz,mediamarkt.com.tr/tr/product/_alcatel-shine-lite-pure-16gb-ak%C4%B1ll%C4%B1-telefon-beyaz-1177715.html,168.53164999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2501, XIAOMI Redmi Note 7 3+32 GB Akıllı Telefon Space Black,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-note-7-3-32-gb-ak%C4%B1ll%C4%B1-telefon-space-black-1198712.html,260.54165,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2502, MEIZU NOTE9 4GB/64GB Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_me%C4%B1zu-note9-4gb-64gb-ak%C4%B1ll%C4%B1-telefon-mavi-1205074.html,260.54165,Stoktan Hızlı Gönderi,Turkey
2503, APPLE iPhone 7 Plus 32GB Jet Black Akıllı Telefon Apple Türkiye Garantili,mediamarkt.com.tr/tr/product/_apple-iphone-7-plus-32gb-jet-black-ak%C4%B1ll%C4%B1-telefon-apple-t%C3%BCrkiye-garantili-1176678.html,674.58665,Mağazadan teslimat için mağaza seçin,Turkey
2504, APPLE iPhone 7 Plus 32GB Jet Black Akıllı Telefon Apple Türkiye Garantili,mediamarkt.com.tr/tr/product/_apple-iphone-7-plus-32gb-jet-black-ak%C4%B1ll%C4%B1-telefon-apple-t%C3%BCrkiye-garantili-1176678.html,674.58665,Mağazadan teslimat için mağaza seçin,Turkey
2505, HUAWEI P10 LITE 5.2 inç 32GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p10-l%C4%B1te-5-2-in%C3%A7-32gb-ak%C4%B1ll%C4%B1-telefon-siyah-1175786.html,229.56494999999998,Mağazadan teslimat için mağaza seçin,Turkey
2506, HUAWEI P30 6.1 128GB Akıllı Telefon Kristal Outlet 1191258,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p30-6-1-128gb-ak%C4%B1ll%C4%B1-telefon-kristal-outlet-1191258-3004727.html,804.62745,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2507, XIAOMI Redmi Note 8 64GB Akıllı Telefon Neptün Mavisi,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-note-8-64gb-ak%C4%B1ll%C4%B1-telefon-nept%C3%BCn-mavisi-1204796.html,306.54665,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2508," OPPO Reno 2Z 6.5"" 128GB Akıllı Telefon İnci Beyazı",mediamarkt.com.tr/tr/product/_oppo-reno-2z-6-5-128gb-ak%C4%B1ll%C4%B1-telefon-inci-beyaz%C4%B1-1204518.html,536.57165,"Stoktan Hızlı Gönderi 
Acele et sadece 2 adet kaldı",Turkey
2509, SAMSUNG Galaxy A10s Akıllı Telefon Kırmızı,mediamarkt.com.tr/tr/product/_samsung-galaxy-a10s-ak%C4%B1ll%C4%B1-telefon-k%C4%B1rm%C4%B1z%C4%B1-1204003.html,199.20164999999997,Stoktan Hızlı Gönderi,Turkey
2510, XIAOMI Mi A2 Lite Akıllı Telefon Gold Xiaomi Türkiye Garantili,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-mi-a2-lite-ak%C4%B1ll%C4%B1-telefon-gold-xiaomi-t%C3%BCrkiye-garantili-1187505.html,245.20664999999997,Stoktan Hızlı Gönderi,Turkey
2511, XIAOMI Redmi 7 3-32GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-7-3-32gb-ak%C4%B1ll%C4%B1-telefon-siyah-1191213.html,229.87165,Stoktan Hızlı Gönderi,Turkey
2512, XIAOMI Redmi Note 8 4+64 Akıllı Telefon Space Black,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-note-8-4-64-ak%C4%B1ll%C4%B1-telefon-space-black-1204795.html,306.54665,"Stoktan Hızlı Gönderi 
Acele et sadece 6 adet kaldı",Turkey
2513, SAMSUNG GALAXY J6 Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_samsung-galaxy-j6-ak%C4%B1ll%C4%B1-telefon-siyah-1180885.html,245.20664999999997,Mağazadan teslimat için mağaza seçin,Turkey
2514, XIAOMI Mi A2 Lite Akıllı Telefon Siyah Xiaomi Türkiye Garantili,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-mi-a2-lite-ak%C4%B1ll%C4%B1-telefon-siyah-xiaomi-t%C3%BCrkiye-garantili-1187506.html,245.20664999999997,Stoktan Hızlı Gönderi,Turkey
2515, SAMSUNG GALAXY A6 Akıllı Telefon Gold,mediamarkt.com.tr/tr/product/_samsung-galaxy-a6-ak%C4%B1ll%C4%B1-telefon-gold-1180881.html,367.88665,Mağazadan teslimat için mağaza seçin,Turkey
2516, HUAWEI P30 6.1 128GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p30-6-1-128gb-ak%C4%B1ll%C4%B1-telefon-siyah-1191256.html,873.9416499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 4 adet kaldı",Turkey
2517," XIAOMI Redmi 7A 5.45"" 32Gb Akıllı Telefon Kırmızı",mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-7a-5-45-32gb-ak%C4%B1ll%C4%B1-telefon-k%C4%B1rm%C4%B1z%C4%B1-1204004.html,137.86165,"Stoktan Hızlı Gönderi 
Acele et sadece 2 adet kaldı",Turkey
2518, SAMSUNG GALAXY A6 Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_samsung-galaxy-a6-ak%C4%B1ll%C4%B1-telefon-mavi-1180880.html,367.88665,Mağazadan teslimat için mağaza seçin,Turkey
2519, XIAOMI Redmi Note 7 4-64 Akıllı Telefon Siyah Outlet 1191215,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-note-7-4-64-ak%C4%B1ll%C4%B1-telefon-siyah-outlet-1191215-3005437.html,237.23244999999997,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2520, APPLE IPhone 11 Pro Max 64GB Akıllı Telefon Space Grey,mediamarkt.com.tr/tr/product/_apple-%C4%B1phone-11-pro-max-64gb-ak%C4%B1ll%C4%B1-telefon-space-grey-1204580.html,1840.0466499999998,"Stoktan Hızlı Gönderi 
Acele et sadece 8 adet kaldı",Turkey
2521, CASPER Via S 64GB Akıllı Telefon Beyaz,mediamarkt.com.tr/tr/product/_casper-via-s-64gb-ak%C4%B1ll%C4%B1-telefon-beyaz-1203708.html,214.53664999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 7 adet kaldı",Turkey
2522, APPLE iPhone X 256GB Silver Akıllı Telefon,mediamarkt.com.tr/tr/product/_apple-iphone-x-256gb-silver-ak%C4%B1ll%C4%B1-telefon-1178332.html,1456.6716499999998,Mağazadan teslimat için mağaza seçin,Turkey
2523, XIAOMI Mi 9 6-64 Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-mi-9-6-64-ak%C4%B1ll%C4%B1-telefon-mavi-1191218.html,889.2766499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2524, SAMSUNG Galaxy S10+ 128GB Akıllı Telefon Yeşil,mediamarkt.com.tr/tr/product/_samsung-galaxy-s10-128gb-ak%C4%B1ll%C4%B1-telefon-ye%C5%9Fil-1190131.html,1226.64665,"Stoktan Hızlı Gönderi 
Acele et sadece 5 adet kaldı",Turkey
2525, CASPER VIA G4 32GB Akıllı Telefon Uzay Siyahı,mediamarkt.com.tr/tr/product/_casper-v%C4%B1a-g4-32gb-ak%C4%B1ll%C4%B1-telefon-uzay-siyah%C4%B1-1191731.html,183.86665,"Stoktan Hızlı Gönderi 
Acele et sadece 9 adet kaldı",Turkey
2526, SAMSUNG Galaxy Note 10 256 GB Akıllı Telefon Beyaz,mediamarkt.com.tr/tr/product/_samsung-galaxy-note-10-256-gb-ak%C4%B1ll%C4%B1-telefon-beyaz-1203186.html,1379.9966499999998,"Stoktan Hızlı Gönderi 
Acele et sadece 4 adet kaldı",Turkey
2527, HUAWEI p30 pro 6.47 256GB Akıllı Telefon Aurora,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p30-pro-6-47-256gb-ak%C4%B1ll%C4%B1-telefon-aurora-1191260.html,1303.3216499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 2 adet kaldı",Turkey
2528, APPLE iPhone 11 Pro 512GB Akıllı Telefon Yeşil,mediamarkt.com.tr/tr/product/_apple-iphone-11-pro-512gb-ak%C4%B1ll%C4%B1-telefon-ye%C5%9Fil-1204579.html,2146.7466499999996,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2529, HUAWEI Y7 2019 Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_huawe%C4%B1-y7-2019-ak%C4%B1ll%C4%B1-telefon-siyah-1190478.html,260.54165,"Stoktan Hızlı Gönderi 
Acele et sadece 7 adet kaldı",Turkey
2530, SAMSUNG Galaxy S10E 128GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_samsung-galaxy-s10e-128gb-ak%C4%B1ll%C4%B1-telefon-siyah-1190137.html,843.2716499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2531, APPLE iPhone 7 32GB Gold Akıllı Telefon Apple Türkiye Garantili,mediamarkt.com.tr/tr/product/_apple-iphone-7-32gb-gold-ak%C4%B1ll%C4%B1-telefon-apple-t%C3%BCrkiye-garantili-1168067.html,490.56665,Stoktan Hızlı Gönderi,Turkey
2532, SAMSUNG Galaxy Note 10 256 GB Akıllı Telefon Gri,mediamarkt.com.tr/tr/product/_samsung-galaxy-note-10-256-gb-ak%C4%B1ll%C4%B1-telefon-gri-1203185.html,1379.9966499999998,"Stoktan Hızlı Gönderi 
Acele et sadece 2 adet kaldı",Turkey
2533, CASPER Via A3 64GB Akıllı Telefon Gri,mediamarkt.com.tr/tr/product/_casper-via-a3-64gb-ak%C4%B1ll%C4%B1-telefon-gri-1184389.html,245.20664999999997,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2534, MEIZU X8 4GB/64GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_me%C4%B1zu-x8-4gb-64gb-ak%C4%B1ll%C4%B1-telefon-siyah-1189617.html,245.20664999999997,Stoktan Hızlı Gönderi,Turkey
2535, OPPO Reno 256GB Akıllı Telefon Karbon Siyahı,mediamarkt.com.tr/tr/product/_oppo-reno-256gb-ak%C4%B1ll%C4%B1-telefon-karbon-siyah%C4%B1-1195441.html,705.2566499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2536, OPPO A9 2020 128 GB Akıllı Telefon Uzay Moru,mediamarkt.com.tr/tr/product/_oppo-a9-2020-128-gb-ak%C4%B1ll%C4%B1-telefon-uzay-moru-1204514.html,367.88665,"Stoktan Hızlı Gönderi 
Acele et sadece 7 adet kaldı",Turkey
2537, SAMSUNG Galaxy A50 64GB Akıllı Telefon Mavi Outlet 1191111,mediamarkt.com.tr/tr/product/_samsung-galaxy-a50-64gb-ak%C4%B1ll%C4%B1-telefon-mavi-outlet-1191111-3005533.html,344.57744999999994,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2538, SAMSUNG Galaxy S10+ 128GB Akıllı Telefon Prizma Beyazı,mediamarkt.com.tr/tr/product/_samsung-galaxy-s10-128gb-ak%C4%B1ll%C4%B1-telefon-prizma-beyaz%C4%B1-1190133.html,1226.64665,"Stoktan Hızlı Gönderi 
Acele et sadece 2 adet kaldı",Turkey
2539, HUAWEI P30 Pro 6.47 128GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p30-pro-6-47-128gb-ak%C4%B1ll%C4%B1-telefon-siyah-1191262.html,1226.64665,"Stoktan Hızlı Gönderi 
Acele et sadece 5 adet kaldı",Turkey
2540, SAMSUNG Galaxy M10 Akıllı Telefon Gri,mediamarkt.com.tr/tr/product/_samsung-galaxy-m10-ak%C4%B1ll%C4%B1-telefon-gri-1195171.html,168.53164999999998,Stoktan Hızlı Gönderi,Turkey
2541, NOKIA 5 Pro Akıllı Telefon,mediamarkt.com.tr/tr/product/_nok%C4%B1a-5-pro-ak%C4%B1ll%C4%B1-telefon-1185418.html,199.20164999999997,Stoktan Hızlı Gönderi,Turkey
2542, HUAWEI P Smart 32GB Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p-smart-32gb-ak%C4%B1ll%C4%B1-telefon-mavi-1179638.html,245.20664999999997,Mağazadan teslimat için mağaza seçin,Turkey
2543, APPLE iPhone 11 64GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_apple-iphone-11-64gb-ak%C4%B1ll%C4%B1-telefon-siyah-1204550.html,1119.3016499999999,Stoktan Hızlı Gönderi,Turkey
2544," SAMSUNG Galaxy A10s 6.2"" 32Gb Akıllı Telefon Siyah",mediamarkt.com.tr/tr/product/_samsung-galaxy-a10s-6-2-32gb-ak%C4%B1ll%C4%B1-telefon-siyah-1204002.html,199.20164999999997,Stoktan Hızlı Gönderi,Turkey
2545, APPLE iPhone 11 128GB Akıllı Telefon Kırmızı,mediamarkt.com.tr/tr/product/_apple-iphone-11-128gb-ak%C4%B1ll%C4%B1-telefon-k%C4%B1rm%C4%B1z%C4%B1-1204558.html,1188.3091499999998,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2546, REEDER F1 Tuşlu Telefon,mediamarkt.com.tr/tr/product/_reeder-f1-tu%C5%9Flu-telefon-1190228.html,76.52165,Stoktan Hızlı Gönderi,Turkey
2547, CASPER VIA.F2 ALTIN 64GB,mediamarkt.com.tr/tr/product/_casper-v%C4%B1a-f2-alt%C4%B1n-64gb-1178706.html,229.56494999999998,Mağazadan teslimat için mağaza seçin,Turkey
2548, SAMSUNG GALAXY J4 Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_samsung-galaxy-j4-ak%C4%B1ll%C4%B1-telefon-siyah-1180888.html,168.53164999999998,Mağazadan teslimat için mağaza seçin,Turkey
2549, VESTEL Venus V6 Akıllı Telefonu Gold,mediamarkt.com.tr/tr/product/_vestel-venus-v6-ak%C4%B1ll%C4%B1-telefonu-gold-1183302.html,183.86665,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2550, SAMSUNG Galaxy S10+ 128GB Akıllı Telefon Prizma Siyahı,mediamarkt.com.tr/tr/product/_samsung-galaxy-s10-128gb-ak%C4%B1ll%C4%B1-telefon-prizma-siyah%C4%B1-1190132.html,1226.64665,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2551, HUAWEI Y9 Prime 2019 Akıllı Telefon Siyah Outlet 1203044,mediamarkt.com.tr/tr/product/_huawe%C4%B1-y9-prime-2019-ak%C4%B1ll%C4%B1-telefon-siyah-outlet-1203044-3005284.html,367.57994999999994,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2552, APPLE iPhone 8 Plus 64GB Akıllı Telefon Uzay Grisi Outlet 1177512,mediamarkt.com.tr/tr/product/_apple-iphone%C2%A08-plus-64gb%C2%A0ak%C4%B1ll%C4%B1-telefon-uzay-grisi-outlet-1177512-3005570.html,804.62745,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2553, HUAWEI Y6 2019 6.088 32GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_huawe%C4%B1-y6-2019-6-088-32gb-ak%C4%B1ll%C4%B1-telefon-siyah-1191341.html,199.20164999999997,"Stoktan Hızlı Gönderi 
Acele et sadece 4 adet kaldı",Turkey
2554, CASPER VIA E3 32GB Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_casper-v%C4%B1a-e3-32gb-ak%C4%B1ll%C4%B1-telefon-mavi-1198721.html,153.19664999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2555, XIAOMI Mi 9 6-64 Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-mi-9-6-64-ak%C4%B1ll%C4%B1-telefon-siyah-1191217.html,889.2766499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2556, SAMSUNG Galaxy Note 10+ 256 GB Akıllı Telefon Gri,mediamarkt.com.tr/tr/product/_samsung-galaxy-note-10-256-gb-ak%C4%B1ll%C4%B1-telefon-gri-1203182.html,1533.34665,"Stoktan Hızlı Gönderi 
Acele et sadece 2 adet kaldı",Turkey
2557, SAMSUNG Galaxy S7 Edge G935 32GB Akıllı Telefon Siyah Samsung Türkiye Garantili,mediamarkt.com.tr/tr/product/_samsung-galaxy-s7-edge-g935-32gb-ak%C4%B1ll%C4%B1-telefon-siyah-samsung-t%C3%BCrkiye-garantili-1161046.html,306.23994999999996,Mağazadan teslimat için mağaza seçin,Turkey
2558, APPLE iPhone 11 64GB Akıllı Telefon sarı,mediamarkt.com.tr/tr/product/_apple-iphone-11-64gb-ak%C4%B1ll%C4%B1-telefon-sar%C4%B1-1204553.html,1119.3016499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2559, GENERAL MOBILE GM9 Go 16Gb Akıllı Telefon Gold,mediamarkt.com.tr/tr/product/_general-mob%C4%B1le-gm9-go-16gb-ak%C4%B1ll%C4%B1-telefon-gold-1198576.html,122.52664999999999,"Stoktan Hızlı Gönderi 
Acele et sadece 6 adet kaldı",Turkey
2560, SAMSUNG Galaxy A50 64GB Akıllı Telefon Beyaz,mediamarkt.com.tr/tr/product/_samsung-galaxy-a50-64gb-ak%C4%B1ll%C4%B1-telefon-beyaz-1191114.html,337.21664999999996,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2561, GENERAL MOBILE GM8 2019 Edition Akıllı Telefon Midnight Blue,mediamarkt.com.tr/tr/product/_general-mob%C4%B1le-gm8-2019-edition-ak%C4%B1ll%C4%B1-telefon-midnight-blue-1205080.html,153.19664999999998,Stoktan Hızlı Gönderi,Turkey
2562, XIAOMI Redmi Note 8 128GB Akıllı Telefon Neptün Mavisi,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-note-8-128gb-ak%C4%B1ll%C4%B1-telefon-nept%C3%BCn-mavisi-1204797.html,367.88665,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2563, SAMSUNG Galaxy J2 Core Akıllı Telefon Altın Sarısı,mediamarkt.com.tr/tr/product/_samsung-galaxy-j2-core-ak%C4%B1ll%C4%B1-telefon-alt%C4%B1n-sar%C4%B1s%C4%B1-1183805.html,137.86165,Mağazadan teslimat için mağaza seçin,Turkey
2564, CASPER VIA.A4-M-128GB Akıllı Telefon Şafak Mavisi,mediamarkt.com.tr/tr/product/_casper-v%C4%B1a-a4-m-128gb-ak%C4%B1ll%C4%B1-telefon-%C5%9Fafak-mavisi-1204385.html,398.55665,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2565," XIAOMI Mi 9T 6.39"" 64GB Akıllı Telefon Kırmızı",mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-mi-9t-6-39-64gb-ak%C4%B1ll%C4%B1-telefon-k%C4%B1rm%C4%B1z%C4%B1-1204656.html,521.2366499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2566, APPLE iPhone 8 Plus 128GB Akıllı Telefon Uzay Grisi,mediamarkt.com.tr/tr/product/_apple-iphone%C2%A08-plus-128gb%C2%A0ak%C4%B1ll%C4%B1-telefon-uzay-grisi-1204345.html,958.28415,"Stoktan Hızlı Gönderi 
Acele et sadece 2 adet kaldı",Turkey
2567, HUAWEI P20 Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p20-ak%C4%B1ll%C4%B1-telefon-siyah-1180586.html,613.2466499999999,Mağazadan teslimat için mağaza seçin,Turkey
2568, CASPER VIA E3 32GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_casper-v%C4%B1a-e3-32gb-ak%C4%B1ll%C4%B1-telefon-siyah-1198722.html,153.19664999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 5 adet kaldı",Turkey
