,gtin,product_name,product_desc,availability,current_price,shipping_cost,product_rating,vendor_name,ref_link,product_img
7425,2717066340057,AGATE,"molestie sodales. Mauris blandit enim consequat purus. Maecenas libero est,",True,"$6,151",$30.46,1,Marshall Islands,google.com,https://i.imgur.com/Nm2eU3C.png
7426,9253825070512,AARAV,"hendrerit consectetuer, cursus et,",True,"$7,622",$46.69,5,Angola,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7427,6481885033237,AGNES,"ipsum. Curabitur consequat, lectus sit amet luctus vulputate, nisi",False,"$8,213",$30.57,2,Christmas Island,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7428,3123807928573,ADDIE,"nec,",False,"$8,387",$5.17,3,Cuba,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7429,1737934250222,ABE,dui nec urna suscipit nonummy. Fusce fermentum,True,"$8,724",$7.04,2,Seychelles,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7430,475502103139,ADONIS,arcu. Morbi sit amet,False,"$7,210",$15.25,2,Myanmar,google.com,https://i.imgur.com/Nm2eU3C.png
7431,2415557414600,ADAH,molestie tellus. Aenean egestas hendrerit neque. In,True,"$9,723",$61.40,3,Spain,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7432,9675073333487,ABRAHAM,dolor sit,True,"$5,100",$40.28,3,Cuba,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7433,8663672768139,A.J.,"nunc est, mollis non, cursus",False,"$9,656",$56.14,2,Andorra,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7434,3071620529056,AENGUS,sit amet metus.,False,"$7,055",$51.95,3,Montserrat,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7435,5544460171165,ABUR,ac urna. Ut tincidunt,True,"$5,716",$72.59,1,Honduras,amazon.com,https://i.imgur.com/Nm2eU3C.png
7436,2129655472375,AERYS,magna.,False,"$5,909",$6.52,3,Armenia,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7437,2207829693468,AGLAIA,"sit amet, consectetuer adipiscing elit.",True,"$8,255",$79.02,3,Bahamas,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7438,4994310062570,ACHOO,"venenatis a, magna. Lorem ipsum dolor sit amet, consectetuer adipiscing",False,"$6,529",$3.52,2,Bangladesh,amazon.com,https://i.imgur.com/Nm2eU3C.png
7439,3982937226123,APRIL,erat vitae,False,"$5,736",$73.78,1,Bulgaria,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7440,983416652845,ABIGIAL,euismod enim. Etiam gravida molestie arcu. Sed eu nibh,True,"$5,455",$65.36,4,"Virgin Islands, United States",yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7441,9691900230363,AKELA,tincidunt,False,"$6,989",$97.18,4,Czech Republic,amazon.com,https://i.imgur.com/Nm2eU3C.png
7442,8966869458635,A.J,"faucibus lectus, a sollicitudin",False,"$5,424",$47.83,5,Kazakhstan,amazon.com,https://i.imgur.com/Nm2eU3C.png
7443,4953486536141,AARYN,"magna. Phasellus dolor elit,",True,"$5,287",$45.40,3,Grenada,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7444,3123807928573,ADDIE,imperdiet dictum magna. Ut tincidunt orci,True,"$8,132",$63.72,3,Puerto Rico,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7445,9941208645778,A.,"ac mi eleifend egestas. Sed pharetra, felis eget varius",True,"$5,932",$15.31,1,Myanmar,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7446,3823300106351,ABI,dignissim magna a tortor. Nunc commodo auctor,False,"$5,545",$9.05,4,Micronesia,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7447,6123473739605,AFRICA,eget ipsum. Suspendisse sagittis. Nullam vitae diam.,False,"$8,502",$15.02,5,Norway,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7448,2101322491168,AESOP,eu tempor erat,False,"$6,534",$10.52,1,Gambia,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7449,1471766506105,ADIDAS,mus. Proin vel arcu eu odio tristique pharetra. Quisque ac,True,"$7,017",$20.42,3,Norfolk Island,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7450,6133674132983,AKEILLES,"enim nec tempus scelerisque, lorem ipsum sodales purus,",False,"$9,871",$42.34,4,Bosnia and Herzegovina,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7451,8117926394562,ADELINE,Phasellus vitae,True,"$8,949",$90.46,5,El Salvador,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7452,3645747842910,Iphone6,"Suspendisse aliquet,",True,"$7,673",$46.38,2,Zambia,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7453,2370999713248,JAN,"mi, ac",False,"$6,029",$81.61,4,Senegal,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7454,1471766506105,ADIDAS,"dictum ultricies ligula. Nullam enim. Sed nulla ante, iaculis",False,"$5,608",$59.22,5,Afghanistan,amazon.com,https://i.imgur.com/Nm2eU3C.png
7455,2100229132084,AIKO,nec ligula,False,"$9,407",$84.59,1,Tuvalu,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7456,9767409784839,dkkdkdk,"quis, pede. Praesent eu dui.",False,"$9,464",$98.86,2,Northern Mariana Islands,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7457,1227891886099,c,fringilla euismod enim. Etiam,False,"$6,556",$23.57,5,Sri Lanka,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7458,3823300106351,ABI,sit amet metus. Aliquam erat volutpat. Nulla facilisis.,False,"$9,004",$98.58,5,Serbia,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7459,4742755570394,ADAMA,"ut mi. Duis risus odio,",True,"$8,809",$31.37,3,French Southern Territories,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7460,9462284846217,Daniel,Curabitur massa.,False,"$6,466",$17.05,4,Guatemala,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7461,5867051903396,ACKLEY,"Donec luctus aliquet odio. Etiam ligula tortor, dictum eu, placerat",False,"$6,095",$9.55,3,Afghanistan,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7462,865647298320,IPhone7,"dui, nec",True,"$8,809",$65.40,2,Belgium,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7463,9675073333487,ABRAHAM,vehicula aliquet libero. Integer,False,"$8,391",$78.15,5,Liberia,amazon.com,https://i.imgur.com/Nm2eU3C.png
7464,9327220999568,ADIDI,arcu. Vivamus sit amet risus. Donec,False,"$5,593",$34.84,3,Malta,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7465,7523281366115,ABERCROMBIE,"In mi pede, nonummy ut, molestie in, tempus eu,",False,"$8,947",$67.92,4,Israel,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7466,7492448443180,ADAR,"eleifend, nunc risus varius",True,"$8,585",$6.10,2,Cameroon,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7467,6341109008707,ADELLA,Donec non justo. Proin non massa,False,"$6,596",$45.43,1,Cuba,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7468,9941208645778,A.,"risus odio, auctor vitae,",False,"$7,803",$70.91,3,Aruba,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7469,3823300106351,ABI,"ut aliquam iaculis, lacus pede sagittis",False,"$9,783",$48.72,2,Åland Islands,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7470,475502103139,ADONIS,massa rutrum magna. Cras convallis convallis dolor. Quisque tincidunt,False,"$9,768",$88.73,1,Somalia,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7471,5284428039001,ADRIANE,Proin ultrices. Duis volutpat nunc,False,"$9,021",$90.45,3,Zimbabwe,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7472,2370999713248,JAN,Vivamus non lorem vitae odio sagittis semper. Nam tempor,False,"$8,279",$2.81,2,Taiwan,amazon.com,https://i.imgur.com/Nm2eU3C.png
7473,4806378086195,AKILA,quis,True,"$5,528",$85.66,2,Christmas Island,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7474,5627189930436,ABEJA,"eleifend non, dapibus rutrum, justo. Praesent luctus.",False,"$6,123",$81.92,3,Togo,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7475,2269278977603,AERIE,et magnis dis,True,"$5,528",$7.13,2,Bahamas,amazon.com,https://i.imgur.com/Nm2eU3C.png
7476,5261953674906,AKIERO,"ut, nulla. Cras",True,"$7,053",$69.66,5,Monaco,google.com,https://i.imgur.com/Nm2eU3C.png
7477,5214510175026,ABACA,vel sapien imperdiet ornare.,False,"$9,628",$77.59,3,Egypt,amazon.com,https://i.imgur.com/Nm2eU3C.png
7478,8810238122955,AIDAN,mi. Aliquam gravida mauris ut,False,"$8,473",$7.42,2,Algeria,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7479,7801620445808,ABNER,non nisi. Aenean eget,True,"$7,916",$74.34,1,Egypt,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7480,2289243471558,JUNE,leo.,False,"$7,089",$28.65,1,Dominica,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7481,4953486536141,AARYN,"bibendum ullamcorper. Duis cursus, diam at",True,"$5,197",$3.51,5,Croatia,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7482,1737934250222,ABE,Nullam nisl.,True,"$5,291",$75.20,3,Jamaica,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7483,4830384182603,SUNDAY,iaculis odio. Nam interdum enim non nisi.,False,"$7,484",$35.00,2,Slovenia,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7484,7573471656403,AISHA,quam. Curabitur vel lectus. Cum sociis,True,"$8,242",$85.46,2,United States Minor Outlying Islands,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7485,7523281366115,ABERCROMBIE,tempus risus. Donec egestas.,False,"$5,421",$16.22,1,Bangladesh,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7486,9327220999568,ADIDI,semper auctor. Mauris vel turpis. Aliquam adipiscing lobortis risus.,True,"$8,420",$83.30,5,Venezuela,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7487,2100229132084,AIKO,"imperdiet nec, leo. Morbi neque tellus, imperdiet non, vestibulum",True,"$7,367",$63.86,1,Gabon,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7488,8679145873540,AINE,"scelerisque, lorem ipsum sodales purus, in",False,"$6,261",$90.65,1,Laos,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7489,4995892176076,AGGIE,"viverra. Donec tempus, lorem fringilla ornare placerat, orci lacus",True,"$8,478",$13.22,5,Zimbabwe,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7490,1471766506105,ADIDAS,"diam nunc, ullamcorper eu, euismod ac, fermentum",False,"$8,129",$44.39,3,Saint Lucia,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7491,9486898747157,ADALYN,"sit amet, consectetuer adipiscing",True,"$7,204",$97.61,2,Brazil,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7492,5663015940334,AKIMI,"Mauris blandit enim consequat purus. Maecenas libero est,",False,"$7,087",$41.93,3,Singapore,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7493,5627189930436,ABEJA,penatibus et,False,"$5,604",$83.44,4,Switzerland,google.com,https://i.imgur.com/Nm2eU3C.png
7494,3071620529056,AENGUS,"cursus in, hendrerit consectetuer, cursus et,",False,"$9,641",$74.80,4,Algeria,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7495,7704135332961,ABAGAIL,cursus purus.,True,"$7,111",$10.14,4,Bosnia and Herzegovina,google.com,https://i.imgur.com/Nm2eU3C.png
7496,4287914909240,AEGEAN,Pellentesque ut ipsum ac mi eleifend,True,"$6,285",$41.52,5,Central African Republic,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7497,7704135332961,ABAGAIL,"lectus sit amet luctus vulputate, nisi",False,"$6,060",$46.10,1,Montenegro,google.com,https://i.imgur.com/Nm2eU3C.png
7498,4806378086195,AKILA,nascetur ridiculus mus. Proin vel nisl. Quisque fringilla euismod enim.,True,"$5,634",$17.76,3,Portugal,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7499,9795852143235,AEGE,mauris.,False,"$9,398",$0.93,2,Reunion,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7500,9177830835440,AH1232,tempus,True,"$8,171",$63.08,4,Guadeloupe,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7501,1211751052425,AJAXX,"risus odio,",False,"$5,780",$94.89,3,Namibia,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7502,5263868581370,ADELE,"eleifend nec, malesuada ut, sem. Nulla interdum. Curabitur",False,"$5,695",$65.16,4,Faroe Islands,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7503,3123807928573,ADDIE,Sed neque. Sed eget,False,"$8,909",$86.81,4,Egypt,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7504,3828870741774,ABHAYA,eros turpis non,True,"$5,409",$78.48,2,Mauritius,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7505,9941208645778,A.,"faucibus ut, nulla. Cras eu tellus eu augue porttitor",False,"$7,674",$74.41,5,Bosnia and Herzegovina,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7506,5427206115983,Potato,risus. Nulla,False,"$7,261",$59.09,1,South Africa,google.com,https://i.imgur.com/Nm2eU3C.png
7507,8967724702803,AICHAN,Morbi vehicula. Pellentesque tincidunt tempus risus. Donec egestas.,False,"$8,697",$20.45,5,Jordan,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7508,5625476161399,ADORABLES,tincidunt pede ac urna. Ut tincidunt vehicula,False,"$5,715",$41.00,3,Pakistan,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7509,4174094684872,AINSLEY,a neque. Nullam ut nisi a odio semper cursus. Integer,True,"$8,145",$68.18,5,Czech Republic,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7510,9795852143235,AEGE,"parturient montes, nascetur",True,"$8,850",$89.07,3,Macao,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7511,1471766506105,ADIDAS,"amet, consectetuer adipiscing elit. Etiam laoreet, libero et",False,"$8,537",$95.09,3,Bolivia,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7512,1737934250222,ABE,Mauris ut quam vel sapien imperdiet ornare.,True,"$9,258",$20.42,1,Uganda,google.com,https://i.imgur.com/Nm2eU3C.png
7513,2247213121153,ABBEYROAD,Nullam nisl. Maecenas malesuada,True,"$8,125",$10.16,2,Guyana,amazon.com,https://i.imgur.com/Nm2eU3C.png
7514,3823300106351,ABI,sit,True,"$9,420",$25.13,1,Montenegro,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7515,7726299407979,AIYANA,conubia,True,"$5,470",$79.24,5,Haiti,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7516,2828288642729,ADRIANA,"vel est tempor bibendum. Donec felis orci, adipiscing non, luctus",True,"$6,044",$39.80,3,Saint Martin,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7517,7518751515244,AIKA,fringilla purus mauris a,True,"$6,864",$25.66,4,Grenada,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7518,5392990074153,ABLE,interdum enim non nisi. Aenean,False,"$8,564",$50.24,4,Luxembourg,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7519,603582494568,ADRIENNE,"non, feugiat nec, diam.",False,"$5,278",$24.77,3,Saint Martin,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7520,1619128394566,ADMIRAL,ipsum nunc id enim. Curabitur,False,"$9,272",$55.38,1,"Bonaire, Sint Eustatius and Saba",yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7521,9383911996606,AALSKA,"per conubia nostra, per inceptos hymenaeos.",False,"$9,890",$12.55,2,Spain,google.com,https://i.imgur.com/Nm2eU3C.png
7522,7749337444099,ADELA,Aliquam fringilla cursus,True,"$5,429",$16.75,1,Malawi,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7523,4727462827670,ACCURA,Nulla,False,"$8,529",$20.93,3,Malaysia,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7524,7485384493433,ADELLINE,"cursus et, magna. Praesent interdum ligula eu enim. Etiam imperdiet",True,"$7,544",$67.30,3,Zimbabwe,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7525,2828288642729,ADRIANA,Vestibulum ut eros non,True,"$5,595",$81.59,2,Antarctica,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7526,8547161657294,AKEMI,lorem vitae odio sagittis,False,"$8,443",$46.57,5,Djibouti,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7527,2073474801301,ABBEY,nunc. In at pede. Cras vulputate,True,"$6,423",$86.91,5,Gambia,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7528,1716253850357,MONDAY,"egestas a, scelerisque sed, sapien. Nunc pulvinar arcu et pede.",True,"$8,969",$53.04,2,Colombia,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7529,5345094484084,ABEL,nisi,True,"$8,056",$2.99,5,Laos,amazon.com,https://i.imgur.com/Nm2eU3C.png
7530,7242040072068,ACE,"parturient montes, nascetur ridiculus mus. Aenean eget magna.",False,"$7,268",$9.47,4,Zambia,amazon.com,https://i.imgur.com/Nm2eU3C.png
7531,2129655472375,AERYS,"magna, malesuada vel,",True,"$8,430",$84.80,5,Tunisia,google.com,https://i.imgur.com/Nm2eU3C.png
7532,1737934250222,ABE,"ornare, libero at auctor",True,"$5,656",$23.55,5,Saint Martin,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7533,8679145873540,AINE,"eget, ipsum. Donec sollicitudin adipiscing ligula. Aenean",True,"$6,334",$73.80,5,Dominican Republic,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7534,7912903133387,AHSOKA,sed leo. Cras vehicula,True,"$9,969",$5.35,4,Fiji,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7535,3703974668905,ADA,In faucibus. Morbi vehicula. Pellentesque tincidunt tempus risus.,True,"$6,667",$5.93,5,Jersey,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7536,5261953674906,AKIERO,"Vivamus nibh dolor, nonummy ac,",False,"$7,019",$58.54,4,"Virgin Islands, United States",yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7537,475502103139,ADONIS,Vestibulum ante ipsum primis in,True,"$6,287",$10.57,2,Guyana,amazon.com,https://i.imgur.com/Nm2eU3C.png
7538,9393976878887,ABU,"non, lobortis quis, pede.",True,"$8,867",$2.37,1,Djibouti,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7539,4889698518960,ABILGAIL,Aenean eget metus. In nec orci. Donec nibh. Quisque nonummy,False,"$8,374",$47.09,2,Croatia,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7540,4581656699516,ADELLE,"nonummy ut, molestie in,",False,"$5,528",$60.28,1,Bahrain,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7541,7518751515244,AIKA,"mattis semper, dui lectus",True,"$9,057",$41.46,2,New Caledonia,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7542,5465872459498,AIDEN,"nec, cursus a, enim. Suspendisse aliquet, sem ut cursus luctus,",False,"$7,068",$52.02,1,Libya,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7543,6248988889421,AKIMA,feugiat tellus lorem eu metus.,True,"$6,995",$84.08,1,Saint Martin,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7544,869386305049,AUGUST,magna.,False,"$7,406",$42.75,3,Chile,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
7545,5418591656153,JULY,vitae risus. Duis a,True,"$9,017",$8.81,1,Martinique,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7546,4798625532128,Samsung s10e,"lacinia orci, consectetuer",True,"$7,106",$65.48,1,Netherlands,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7547,653025243045,ABIGAIL,Cras interdum. Nunc sollicitudin commodo,True,"$6,254",$60.61,3,United States Minor Outlying Islands,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7548,944767754455,ACHAK,fames ac turpis egestas. Aliquam,True,"$6,585",$89.48,5,Morocco,google.com,https://i.imgur.com/Nm2eU3C.png
7549,5856460193286,AARON,tellus,True,"$7,497",$20.17,5,Japan,amazon.com,https://i.imgur.com/Nm2eU3C.png
7550,2073474801301,ABBEY,augue malesuada,True,"$7,957",$16.58,3,Lithuania,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7551,9675073333487,ABRAHAM,nascetur ridiculus mus. Aenean eget magna. Suspendisse tristique neque venenatis,True,"$8,562",$66.60,4,Isle of Man,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7552,3073082216050,ADORABLE,adipiscing elit. Curabitur sed tortor. Integer aliquam adipiscing,True,"$7,744",$56.12,1,Greenland,google.com,https://i.imgur.com/Nm2eU3C.png
7553,983416652845,ABIGIAL,odio. Phasellus at augue id ante,False,"$7,271",$23.30,1,Kiribati,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7554,4523670872404,ADAGIO,"lacinia. Sed congue, elit sed consequat",True,"$5,675",$48.95,3,Guatemala,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7555,3982937226123,APRIL,"Aliquam tincidunt, nunc ac mattis ornare, lectus ante",False,"$6,309",$9.15,3,Israel,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7556,3979715370830,AGATHA,Aenean massa. Integer,False,"$5,704",$20.08,4,Burkina Faso,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7557,2519625081088,ABREE,"sodales at, velit. Pellentesque ultricies dignissim lacus. Aliquam rutrum",True,"$7,347",$47.44,5,Malaysia,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7558,9486898747157,ADALYN,non enim commodo hendrerit. Donec porttitor,False,"$7,263",$14.05,2,Bhutan,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7559,6791729060750,ShibaInu,mauris,True,"$8,175",$37.06,5,Malawi,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7560,6248988889421,AKIMA,"id, erat. Etiam vestibulum massa rutrum magna. Cras",False,"$8,624",$68.64,1,United Arab Emirates,yahoo.com,https://i.imgur.com/Nm2eU3C.png
7561,9466836198278,AGUILES,eu dui. Cum sociis,True,"$6,942",$48.01,3,South Georgia and The South Sandwich Islands,amazon.com,https://i.imgur.com/Nm2eU3C.png
7562,5261953674906,AKIERO,"purus, in molestie tortor nibh sit amet orci. Ut sagittis",True,"$9,393",$16.11,4,Kuwait,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7563,4763533018543,AGRO,"quis, pede. Praesent eu dui. Cum sociis natoque penatibus",True,"$8,196",$11.05,5,Taiwan,google.com,https://i.imgur.com/Nm2eU3C.png
7564,8679145873540,AINE,Nulla,True,"$9,094",$80.08,4,Mauritius,google.com,https://i.imgur.com/Nm2eU3C.png
7565,652530943652,A,"sit amet luctus vulputate, nisi sem",False,"$8,863",$68.25,5,Côte D'Ivoire (Ivory Coast),google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
